PuzzleId,FEN,Moves,Rating,Themes
EKAHS,3k2r1/q2r1p1p/P3pp2/BQ6/8/1P3P2/5RP1/6K1 b - - 4 31,d8c8 a5b6 d7d1 g1h2 a7b8 f3f4,2203,crushing defensiveMove endgame long
IBTGP,8/p1r5/R3k3/3pp1p1/7p/2PKPP1P/6P1/8 b - - 3 36,e6f5 g2g4 h4g3 e3e4 d5e4 f3e4 f5f4 a6f6,2203,endgame mate mateIn4 rookEndgame veryLong
4cGVG,7q/1Q5p/6pk/2p5/1p6/1P5P/r4PP1/3R2K1 w - - 0 36,d1d7 h8a1 g1h2 a1e5 g2g3 a2f2,2204,crushing endgame long
Bieyz,8/3k4/p2N1pp1/KpPp1p2/8/7P/6P1/8 b - - 1 44,d5d4 a5b6 d4d3 c5c6 d7d6 c6c7 d6d7 b6b7,2204,advancedPawn crushing endgame exposedKing knightEndgame sacrifice veryLong
Hfgvb,8/7k/p3QpPp/P2p4/5K1P/2P3P1/8/3q1b2 b - - 0 37,h7g6 e6g8 g6h5 g8f7,2204,endgame mate mateIn2 short
fA32b,5bk1/1b1r2pp/p5q1/P2pp3/1Pp5/2P1B1N1/3Q2PP/5RK1 b - - 5 27,g6d3 d2f2 f8d6 e3c5 h7h6 c5d6,2204,advantage long middlegame
uZpei,1r2k2r/pBp1bppp/8/n3P3/3P2b1/2P3P1/P6P/1RB1K1NR w Kk - 1 15,h2h3 g4f5 b7c6 a5c6 b1b8 c6b8,2204,advantage long middlegame
hUhyD,r4r1k/ppp5/7B/4q3/3bB1Pn/5p1P/PP6/R2Q1R1K w - - 1 29,h6f8 e5e4 d1e1 e4e1 a1e1 a8f8,2205,crushing hangingPiece long middlegame
ku90P,6r1/1pk2p2/p1p5/4PN1p/4Q1r1/1P6/P6K/3R4 w - - 5 39,f5e7 g4e4 e7g8 e4h4 h2g2 h4g4 g2f3 g4g8,2205,advantage endgame exposedKing fork veryLong
MdVUH,8/4k3/5p2/4p2K/4P1P1/8/8/8 b - - 3 59,e7f7 h5h6 f7e6 h6g6 e6e7 g6g7,2206,crushing endgame long pawnEndgame zugzwang
c6IhE,r4rk1/pb3p2/1p2p3/2b4q/4R3/2Q5/PPP1BPPP/R5K1 b - - 3 21,h5h6 c3g3 h6g6 e4g4,2206,crushing middlegame pin short
7aJ53,8/2p3p1/5p2/1p1k1PPp/3P3P/2K5/P7/8 w - h6 0 36,g5f6 g7f6 c3d3 b5b4 d3e3 d5c4 e3e4 c7c6 e4e3 c4c3,2207,crushing endgame master pawnEndgame quietMove veryLong zugzwang
EE4HM,1k1r1b1r/ppp1qp2/2n5/5bBp/1P1Pp3/2P2N1P/P1QN1PP1/R3R1K1 b - - 0 16,e4f3 c2f5 e7g5 f5g5,2207,crushing hangingPiece middlegame short
KfXl4,1rb2rk1/4q1bp/p1p1p1p1/8/3P4/4PN2/PP3PPP/1R1QKB1R w K - 0 14,f1c4 f8f3 g2f3 e7b4 d1d2 b4c4,2207,advantage fork long middlegame sacrifice
1b9oF,8/8/2pk2K1/1p3P2/3P4/1P3R1p/8/7r w - - 0 49,f5f6 h1g1 g6f5 h3h2 f6f7 d6e7,2208,advancedPawn crushing defensiveMove endgame long master rookEndgame
A4mxE,r5k1/2B2pp1/b1p2b2/p4P2/P3PQ2/2Nq3P/KP6/5R2 w - - 3 40,f1d1 d3c4 b2b3 c4c3,2208,advantage deflection middlegame short
FzVb9,r5r1/5p1k/pb3p1p/3ppq2/1P1P4/1NP4P/3Q1PP1/R4RK1 w - - 0 24,g1h1 g8g2 h1g2 a8g8 g2h2 e5e4 f1g1 b6c7,2208,attraction crushing middlegame quietMove sacrifice veryLong
kRdFl,3r2k1/Q1R2pp1/P3pq1p/8/8/7P/r4PP1/5RK1 b - - 0 24,d8d6 a7b8 d6d8 a6a7,2208,advancedPawn advantage endgame short
59fzy,5r2/pp2b1pk/2p4p/3nNr1q/3P4/PP2Pp2/1BQ2P1P/3R2RK w - - 6 25,e3e4 h5h2 h1h2 f5h5 h2g3 e7h4 g3g4 f8f4 g4h5 d5f6,2209,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong
1lN9m,1Q6/1p3pkp/5np1/2q5/2P1KP2/1P2R1P1/P5BP/4b3 w - - 1 29,e4f3 c5h5 g3g4 h5g4,2210,endgame mate mateIn2 short
OGv3o,2r5/1p3ppp/1pnk4/8/3n4/3R1P2/PP4PP/3R2K1 b - - 2 20,d6c5 d3d4 c6d4 d1c1 c5d6 c1c8,2210,advantage endgame long sacrifice skewer
SVHAP,4R3/pp3Qpk/7p/8/8/1Pq2K1P/P4PP1/4r3 w - - 5 31,e8e3 c3e3 f2e3 e1f1 f3e2 f1f7,2210,crushing endgame exposedKing long sacrifice skewer
LZkMa,2rq1rk1/B3b1p1/1p1pp2p/nNn1p3/4P3/4QN1P/PPP2PP1/R4RK1 w - - 0 17,b2b4 a5c4 e3e2 c5a4,2211,advantage defensiveMove master middlegame short
P28zI,r3r1k1/1b1p1pp1/p1nBp2p/qpP4P/4B3/2P4R/P1Q2PP1/R3K3 b Q - 0 22,c6b4 e4h7 g8h8 c3b4,2211,advantage middlegame short
Padxm,3nr2k/pp4pp/3bB2q/1Q1P3P/8/P7/1PP3P1/1K3R2 b - - 2 29,e8e6 b5d7 e6e1 f1e1,2211,crushing endgame short
zwiOe,3r1rk1/ppp2pp1/2n2b1p/5N2/1qBp4/1P3Q1P/P1P2PP1/3RR1K1 b - - 4 18,c6e5 f5h6 g7h6 f3f6 e5c4 e1e4,2212,crushing deflection discoveredAttack kingsideAttack long middlegame sacrifice
JV7Aa,4r3/3RP1kp/6p1/3B2n1/pR4P1/7r/6K1/8 b - - 1 37,a4a3 b4b8 e8e7 d7e7,2214,advantage endgame master short
ka5Ke,8/8/2n4p/7P/P7/2KN4/3pk1P1/8 w - - 4 51,d3b2 c6e5 g2g3 e5d3 b2d3 d2d1q,2215,advancedPawn crushing deflection endgame knightEndgame long promotion quietMove
X3346,8/8/1P6/8/P1p2kp1/1r6/2Kp4/5B1R w - - 2 68,a4a5 b3b2 c2b2 d2d1q,2216,advancedPawn crushing deflection endgame promotion short
tJCrq,r1b2R2/pp1kn2p/3N4/8/7P/1P5q/PBPP4/2K1R3 b - - 0 23,d7d6 b2a3 d6c6 f8f6,2216,advantage middlegame short
thPFj,2q4r/p3npk1/1pn1p3/1Qb3pp/8/2PRP1PP/P4PB1/3R2K1 b - - 4 28,h8d8 d3d8 c6d8 b5e8,2216,advantage middlegame short
1ix9Y,7r/1p2kp2/p2q4/3pp3/4P1n1/2PQ4/P4PP1/R3R1K1 w - - 1 25,e4d5 h8h1 g1h1 g4f2 h1g1 f2d3,2217,attraction crushing deflection endgame fork long sacrifice
aeXun,8/7p/p5p1/1ppPkp2/P3P1P1/1P1K4/6P1/8 w - - 0 45,g4f5 g6f5 e4f5 e5f5 d5d6 f5e6 d6d7 e6d7 a4b5 a6b5,2217,crushing endgame pawnEndgame veryLong
hZaER,7r/2p3k1/p1bP4/4p1q1/5p2/2P4P/2P2PPK/1R1QR3 w - - 1 29,f2f3 h8h3 g2h3 g5g3 h2h1 c6f3 d1f3 g3f3,2217,crushing endgame fork sacrifice veryLong
3FzAt,7N/8/8/3kp1b1/1KpP1p2/2P2P2/8/8 w - - 0 55,h8f7 g5e7 b4a4 e5d4,2218,crushing endgame short
ISsQw,5rk1/2q3pR/p1p1p3/3nPrP1/8/6BQ/PPP2b1P/3R3K b - - 1 24,f2g3 g5g6 f5f1 d1f1 f8f1 h3f1 d5f4 h2g3,2219,advantage middlegame veryLong
n6LZm,2k1r2r/1p1qb3/pQp1R1p1/2Pp1n1p/5B1P/8/PP3PP1/2R3K1 b - - 6 23,e7c5 e6c6 d7c6 c1c5 c8d7 c5c6,2219,advantage attraction intermezzo long master middlegame pin queensideAttack
BMcDg,8/5R2/r5p1/3k1pP1/3p1P1P/8/5K2/8 w - - 4 49,f7f6 a6f6 g5f6 d5e6 f2e2 e6f6 e2d3 f6g7 h4h5 g6h5,2220,crushing endgame rookEndgame veryLong
anxLr,2rqr1k1/ppp2ppb/3p1P1p/3Q2n1/2B2BP1/7P/PPP5/3R1RK1 b - - 0 23,d8f6 f4g5 f6g5 d5g5 h6g5 c4f7,2220,advantage kingsideAttack long middlegame
KyWZt,3R4/p4kbR/8/5pP1/1p6/2q1B3/2P2K2/8 b - - 0 32,f5f4 h7g7 f7e6 d8e8,2221,crushing endgame master short
GzDGW,4r2k/p1p2Q2/5R1p/2ppq3/4b2P/1P6/P1P3P1/7K b - - 2 39,e5a1 h1h2 a1e5 g2g3 e5f6 f7f6,2222,advantage endgame long
bCKKu,2r4k/2r1pQ1p/R2p1ppB/1p6/8/2P4P/1q3PP1/1b4K1 b - - 3 29,c8g8 h6g7 g8g7 a6a8 c7c8 a8c8 g7g8 f7g8,2222,mate mateIn4 middlegame sacrifice veryLong
ILXxD,r2q1r2/b1p2kp1/p3bn1p/1p2B3/3P4/2P5/PPQ3PP/RN3R1K w - - 5 16,e5f6 f7g8 b1d2 f8f6 f1f6 d8f6,2223,crushing discoveredAttack long middlegame
UslAW,2rqr1k1/1p3ppp/p2p1b2/3P1Q2/2n2B2/1N6/PPR3PP/5RK1 b - - 1 21,c4e3 f5c8 d8c8 c2c8 e8c8 f4e3,2223,advantage long master middlegame
yxwSb,5rk1/p3Qpbp/2R3p1/8/5q2/5B1P/Pr3PP1/5RK1 w - - 0 21,e7a7 g7e5 g2g3 f4f3,2223,crushing master middlegame quietMove short
EPgvV,6k1/8/6p1/8/p5P1/Pq4QK/8/8 w - - 0 55,h3h4 g6g5 h4h3 g8f7 h3g2 b3g3 g2g3 f7e6 g3f3 e6d5,2224,crushing defensiveMove endgame queenEndgame veryLong
NfSag,r5k1/3n1p1p/p2N2p1/8/1p1Q1P2/1b5P/2p1N1PK/1qR5 b - - 5 32,b3e6 d4e4 a8b8 c1b1 c2b1r e4b1,2224,advantage long middlegame xRayAttack
vJldJ,8/6k1/1R6/1P5P/6K1/5p2/5r2/8 w - - 0 48,g4g5 f2g2 g5h4 f3f2 h5h6 g7f7,2224,advancedPawn crushing defensiveMove endgame long rookEndgame
93ZfI,1q2k1nr/1rp2pb1/3p3p/1N4p1/P1Q1Ppb1/5N2/2PB2PP/1R2K2R b Kk - 3 16,g4f3 b5d6 c7d6 c4c6 e8f8 b1b7,2225,advantage long middlegame sacrifice
ZTV1e,r1b2r1k/p7/2p2pQ1/3pb3/1q3B2/8/PPP3PP/R2K1R2 w - - 3 19,f4e5 b4g4 g6g4 c8g4 d1d2 f6e5,2225,advantage long middlegame
8ECiw,5rk1/1b3qp1/1p3r1p/p2p1R2/6Q1/1PP5/1PB3PP/5R1K b - - 0 24,b7c8 f5f6 c8g4 c2h7 g8h7 f6f7,2227,advantage clearance kingsideAttack long middlegame pin sacrifice
N5rd0,8/p4k2/8/1pbPPKp1/5p2/8/P2B2P1/8 w - - 0 35,f5g5 c5e3 e5e6 f7e8 g5f6 e3d2,2227,advantage bishopEndgame defensiveMove endgame long
OxYcp,3r2k1/1p3ppp/pr1Pb3/8/P5P1/5B2/5P1P/R2R2K1 b - - 0 28,d8d6 a4a5 g7g6 a5b6,2227,advantage endgame short
orzAW,8/1p5k/p3B1pp/P7/1P1b2Q1/5p2/4qP1P/5RK1 w - - 0 35,e6d5 d4f2 f1f2 e2d1 f2f1 f3f2 g1f2 d1g4,2227,advancedPawn crushing discoveredAttack endgame fork pin sacrifice veryLong
qBJDV,r1b2rk1/1p4pp/pq2p3/2bpn3/3B4/2PB1N2/PP4PP/1R1Q1RK1 w - - 0 16,f3e5 c5d4 c3d4 b6d4 g1h1 f8f1 d1f1 d4e5,2227,advantage deflection fork master opening veryLong
611V7,r4r1k/7p/p3Qnp1/1pq5/2B5/2P5/P5PP/R2R3K w - - 1 26,c4b3 a8e8 e6d6 e8e1 d1e1 c5d6,2228,crushing deflection long middlegame
IQpVy,6k1/2p1r1pp/1p1p4/8/8/5Q2/PPP3PP/4qR1K b - - 5 27,e7e8 f3f7 g8h8 h2h3 e1f1 f7f1,2228,crushing endgame long quietMove
Tp0U3,8/6k1/3p1r2/2pPqBp1/P1P3Pp/1P3R1K/5RP1/8 w - - 1 91,f5e6 e5e1 h3h2 e1f2 f3f2 f6f2,2228,crushing endgame long xRayAttack
5A0QE,8/8/8/7p/4p1pP/R1rk2P1/5P2/5K2 w - - 14 49,a3c3 d3c3 f1e2 c3c2,2229,crushing defensiveMove endgame short zugzwang
AcnHW,6k1/1p4pp/p4p2/R2pr3/1P6/2P4P/1P3PP1/5K2 b - - 1 29,d5d4 a5e5 f6e5 c3d4,2229,crushing endgame master rookEndgame short
EUmjI,6k1/rq5p/5Pb1/1p1pQ3/rP2nP2/P6P/KB1p4/3R2R1 b - - 0 39,a4b4 e5e8,2229,mate mateIn1 middlegame oneMove pin
FE9TK,r4rk1/ppp1n1pp/2n3q1/8/3P4/2P2B2/PP3PPP/1RBQR1K1 b - - 0 15,g6b1 d1b3 f8f7 f3e4,2229,advantage master middlegame short
HL0Iq,8/7p/5k2/5p2/5K2/5P1P/8/8 w - - 1 41,f4g3 f6e5 h3h4 h7h5 g3f2 e5f4 f2e2 f4g3,2229,crushing endgame pawnEndgame quietMove veryLong zugzwang
M6gQA,8/7p/7P/1ppNk1p1/3pP3/3K4/2P5/8 w - - 2 40,d5c7 c5c4 d3e2 b5b4 c7d5 b4b3 c2b3 c4b3 d5b4 e5e4,2229,crushing endgame knightEndgame quietMove veryLong
PFm11,r1bq3r/ppp1bkpn/2n3Pp/4p3/3pP3/2PP4/PP2BP1P/RNBQK2R b KQ - 0 10,f7g6 e2h5 g6f6 d1f3 f6e6 f3f7 e6d7 h5g4 d7d6 f7d5,2229,mate mateIn5 opening veryLong
hrvRR,5r2/7p/6pk/5r2/1pBQR2P/1P1N1P1K/6P1/3q4 w - - 1 48,e4g4 d1h1 h3g3 f5f3 g2f3 f8f3,2229,long mate mateIn3 middlegame sacrifice
KfdUN,2r3k1/1p1q1ppp/p7/4B3/8/2Qp4/PP3PPP/1R4K1 w - - 2 26,c3d4 d3d2 d4d2 d7d2,2230,advancedPawn crushing endgame short xRayAttack
XUq9x,4r1k1/1p3pp1/4q3/3r3p/5Q1P/2R3B1/5PPK/8 b - - 3 41,e6e4 c3e3 e4e3 f2e3,2230,advantage endgame master short
wvk3r,5N2/8/3R4/5kP1/5p2/1P3r1P/7K/4n3 w - - 4 42,d6d2 f3g3 d2f2 e1f3 f2f3 g3f3,2230,crushing endgame long
7n5id,r1b2rk1/ppq1pp1p/2np1bp1/8/3NP3/1BN2P2/PPP3PP/R2QK2R w KQ - 0 11,c3d5 c7a5 c2c3 f6d4 d5e7 c6e7,2231,crushing long opening pin
OnCwW,r1b1k1nr/p4ppp/4p3/q2PP3/Pb1n4/1QB5/5PPP/RN2KBNR w KQkq - 0 12,f1b5 a5b5 a4b5 d4b3,2231,advantage middlegame pin short
bMwmJ,1r1r2k1/2R2p2/3PP1p1/7p/pp1Q1PnP/6P1/PPK5/5q2 b - - 3 35,b8c8 e6f7 g8h7 f7f8n h7h6 d4h8,2231,advancedPawn discoveredCheck doubleCheck endgame kingsideAttack long master mate mateIn3 promotion underPromotion
qSQIf,5k2/1p3pN1/p4P2/8/7R/6r1/5K2/3b4 b - - 4 45,g3g7 h4d4 f8g8 d4d8,2231,crushing endgame short
4Nkmo,6rk/pPq4p/8/2Np4/3bPp2/8/2Q2PPP/4R1K1 w - - 0 33,e1c1 c7g7 g2g3 f4g3,2232,crushing endgame master short
eFRar,6k1/R5p1/5p1p/3n1P2/P1n1p1P1/1R5P/2r5/7K b - - 1 37,e4e3 b3b8 g8h7 a7a8 c2c1 h1h2,2232,crushing endgame long quietMove
7fEwz,r2q4/pp3pkp/2brp1p1/2Nn4/3P4/PQ3BP1/1P3P1P/2RR2K1 w - - 7 25,c5b7 c6b7 b3b7 d6b6 f3d5 b6b7 d5b7 a8b8,2233,advantage attraction clearance master middlegame trappedPiece veryLong
GWRTA,8/p7/1p3k2/7p/PP4p1/2PK4/6P1/8 w - - 0 43,d3e4 h5h4 e4f4 h4h3,2233,crushing endgame pawnEndgame quietMove short
LD6kz,6k1/2R2p2/P3b1p1/3p3p/8/1rN3PP/3r1P2/5BK1 b - - 0 33,b3a3 c3b1 d2a2 b1a3,2233,advantage endgame fork short
EC7Kj,r1b2r2/1pq1ppk1/p2p2p1/4n3/P3PQ2/1B6/2PB2PP/R4R1K b - - 3 19,c8e6 f4h6 g7g8 f1f4,2234,middlegame
agKc5,5rk1/q4ppp/4b3/p1r5/1p1Q4/3P4/P5PP/2R1RBK1 b - - 0 27,f8c8 e1e5 a7d7 d4d7,2234,crushing middlegame short
rsf0y,2bq1r1k/r1bn2p1/p1Q2n1p/1pPp4/3P4/1PNB1N2/PB3PPP/R4RK1 w - - 1 17,c3d5 d7b8 c6c7 a7c7,2234,advantage middlegame short trappedPiece
yGJHh,3r4/5R1p/p5pk/2p1P3/P5Q1/1Pp4P/3q4/6K1 b - - 2 42,d2g5 f7h7 h6h7 g4g5 d8d1 g1f2 c3c2 e5e6,2234,advantage deflection endgame veryLong
qraqf,6R1/8/1KB5/1P6/4n3/4kp2/6p1/8 w - - 4 79,b6a7 f3f2 g8g3 e3f4 g3g2 f2f1q,2236,advancedPawn crushing defensiveMove endgame long promotion
y7OsA,8/8/pp4p1/1p3k1p/P1PPp2P/4P1K1/8/8 w - - 0 35,a4b5 a6a5 c4c5 f5e6 g3f4 a5a4,2237,crushing defensiveMove endgame long pawnEndgame quietMove
ym2BZ,6k1/7p/p2b2pq/1p1p1Q2/1PrP2R1/P3PK2/4N3/8 b - - 0 32,h6h3 e2g3 d6g3 g4g6 h7g6 f5h3,2238,crushing defensiveMove discoveredAttack endgame long pin sacrifice
6e5bX,6Q1/1p4p1/p4rkp/1n1pq3/3N4/1PR1PP1P/P5P1/6K1 w - - 3 32,c3d3 b5d4 e3d4 e5e2 g8d5 e2d3,2239,advantage endgame long
QRrs6,r1b3k1/pp2rpp1/3p1n1p/qB1pp3/4P3/2N1PN2/P1PQ2PP/R3K2R w KQ - 2 15,e4d5 e7c7 c3e4 a5b5 e4f6 g7f6,2239,advantage long middlegame
tSoV1,r3k2r/ppp2ppp/2np1n2/8/2BPPBbq/2P1Q3/PP4PP/RN3K1R b kq - 2 11,f6h5 f4g5 h5g3 f1g1 g3e2 c4e2,2239,crushing defensiveMove long middlegame
Db9BL,5rk1/pb1q1rpp/1p2p3/3nB2Q/3p1R2/3B4/PPP3PP/5RK1 b - - 11 20,g7g6 h5h7 g8h7 f4h4 h7g8 h4h8,2240,attraction kingsideAttack long mate mateIn3 middlegame operaMate sacrifice
M6xd8,2rr2k1/1p3pb1/2p2q2/p3PN1p/2P2QpP/1P4P1/P2p1PB1/3R2K1 b - - 1 28,f6e5 f5h6 g8h7 g2e4 e5e4 f4e4,2240,advantage kingsideAttack long middlegame
5e2z1,4r3/p3pkb1/3pR2P/4p1p1/5rB1/P6Q/KPP2q2/8 b - - 0 33,g7f6 h3h5 f7f8 h6h7 f8g7 h5e8,2241,advancedPawn advantage long middlegame
29bmz,8/8/4k3/4pp2/6P1/8/5KP1/8 w - - 0 53,f2e3 f5g4 e3e4 e6f6 e4d5 f6f5 g2g3 f5f6,2243,crushing defensiveMove endgame pawnEndgame veryLong
86fKv,6k1/p5p1/3q3p/2n1p3/4b3/P2pQ1P1/P6P/1R3BK1 w - - 0 30,b1b5 d3d2 b5c5 d2d1q c5c8 g8f7,2243,advancedPawn crushing defensiveMove endgame long promotion
8arZE,5rk1/4r3/6PQ/p7/4R3/5q2/8/4R2K w - - 1 51,h1g1 f3g3 g1h1 f8f2 h6h7 e7h7 g6h7 g8h7,2243,clearance crushing endgame exposedKing quietMove veryLong
AWEfu,8/6pk/4p3/3p4/Q7/1P2bB2/PK1q2P1/8 w - - 11 36,b2a3 d2c1 a3b4 c1c5,2243,endgame mate mateIn2 short
qmcRt,8/8/8/1k3p2/p2P2pP/K1P2P2/7P/8 w - - 0 42,f3g4 f5f4 g4g5 f4f3 c3c4 b5a5 g5g6 f3f2 g6g7 f2f1q,2243,advancedPawn crushing defensiveMove endgame pawnEndgame promotion quietMove veryLong
Jbeya,1rb1Qb1r/ppk1n1pp/2n1p3/3p2B1/3P4/8/Pq3PPP/2R1KB1R b K - 0 18,h7h6 g5f4 e6e5 f4e5 c7b6 e8d8 c6d8 e5c7,2244,mate mateIn4 opening pin sacrifice veryLong
FerQH,8/4k3/1p2b2p/p1p1p1pP/P1P1P1P1/1P2P2B/4K3/8 w - - 4 48,e2f3 b6b5 h3f1 b5a4 b3a4 e6d7 f1e2 d7a4,2245,bishopEndgame crushing endgame veryLong
vzZFT,8/5p2/8/2k1pp1p/7P/4KPP1/8/8 b - - 3 48,c5c4 g3g4 h5g4 h4h5 g4g3 h5h6 g3g2 e3f2,2246,crushing endgame pawnEndgame quietMove veryLong
G1Ker,3r2k1/1R4pp/3q1n2/3p1B2/p7/P7/1P1Q1P1P/6K1 b - - 0 29,d6e5 d2g5 d8d7 f5h7 g8h7 g5e5,2247,crushing discoveredAttack endgame long
RaCgU,2kr2r1/pp2Rp1Q/2p5/8/q7/3p2PP/1PnB1P2/5K2 b - - 3 23,d8e8 h7f5 c8b8 f5e5 b8a8 e7e8 g8e8 e5e8,2247,backRankMate mate mateIn4 middlegame veryLong
WzfGJ,r5k1/p1p3pp/2N3r1/3p4/3Pq3/7P/P2B1P1P/2Q1R1K1 w - - 3 21,g1f1 e4d3 e1e2 d3h3 f1e1 g6g1,2247,backRankMate long mate mateIn3 middlegame
kh4mF,Q7/p4kpp/4pp2/8/3P4/2P5/Prq2PPP/4RK2 w - - 2 28,a8a7 f7g6 d4d5 c2d3 f1g1 b2b1 a7e3 d3e3,2247,advantage defensiveMove endgame pin veryLong
BWuY9,6k1/1p6/2p1p1n1/2P1qp1p/6pP/1QN3P1/PPR1P1BK/4r3 w - - 1 31,c2d2 e5e3 b3e6 e3e6,2248,crushing master middlegame short
rfYsk,r4rk1/1b1qppb1/1p4pB/pNpPp2p/P1P1n3/4Q2P/1P2BPP1/R3K2R b KQ - 1 17,d7f5 h6g7 g8g7 e2d3 f5f2 e3f2 e4f2 e1f2,2249,advantage middlegame veryLong
Q1Vtm,8/8/p3p3/1p2k1pp/2P5/PP2K1PP/8/8 b - - 0 43,g5g4 h3g4 b5c4 g4h5,2252,crushing endgame pawnEndgame short
TRlEj,5r2/p5pk/2p4p/2Pp4/P2Pp2P/2Q1Br1q/5P1P/1R3R1K w - - 3 29,f1g1 f3f2 g1g7 h7h8 e3f2 h3c3 b1g1 c3f3,2252,crushing middlegame veryLong
8BEZO,1r2r1k1/ppb2p2/2p2q2/2P3p1/2PPp2p/2N1QbPP/P4PB1/1R2R1K1 w - - 0 22,g3h4 c7f4 c3e4 f3e4,2253,crushing master middlegame short
9Kp3G,7k/3r2p1/p6p/1p1Qp3/P3P3/K1P3R1/1r5q/6R1 w - - 0 32,d5d7 b5b4 c3b4 b2a2 a3b3 h2c2,2253,endgame long mate mateIn3 triangleMate
a98WG,8/8/4ppp1/2k4p/2P2P1P/2K3P1/8/8 w - - 3 45,c3b3 e6e5 b3c3 e5e4 c3b3 c5d4,2253,crushing endgame long master pawnEndgame quietMove
NdbFr,3k4/1pp5/p3p1pp/2P2p2/2n1p3/P1B1P1KP/1P3PP1/8 b - - 1 26,d8e7 b2b3 c4a3 c5c6 b7c6 c3b4 e7f7 b4a3,2254,advantage endgame fork sacrifice veryLong
O87Be,2k4r/1p1b4/4p3/3pQp2/p1pP1Prq/P1P1R1RN/1P4P1/6K1 w - - 5 33,e3f3 h8g8 g3g4 f5g4,2254,crushing middlegame quietMove short
UOV2q,6k1/R1P2pp1/1p5p/1P1p4/2r1n3/3Q1N1P/5PPK/2q5 w - - 3 30,d3d5 c1f4 g2g3 f4f3 a7a2 c4c1 c7c8q c1c8,2254,crushing deflection endgame veryLong
ZfFnz,3r2k1/ppr2p1p/6P1/4b3/3P4/3QP3/q1B2K2/2R4R b - - 0 25,f7g6 d3b3 a2b3 c2b3 g8g7 d4e5,2254,advantage long middlegame
AoJeC,8/7b/2P4p/3k2p1/4p1P1/p3K2P/P7/1B6 b - - 0 51,d5c6 b1e4 h7e4 e3e4 c6d6 e4d4,2256,bishopEndgame crushing defensiveMove endgame long
tvpbV,r2q1r1k/p4ppB/bp2p3/4P3/1b1PQ3/5N2/P4PPP/2BK3R b - - 1 16,a8c8 c1g5 b4e7 e4h4 e7g5 f3g5 d8g5 h4g5,2256,advantage master middlegame quietMove veryLong
JlbiQ,5n1r/p2Qnk2/1p2p2q/4PpR1/1P1N1Pp1/4P1P1/4NK2/8 w - - 12 39,d7c7 h6h1 g5g7 f7g7 c7e7 g7g8 e7g5 g8f7,2257,crushing defensiveMove middlegame quietMove veryLong
sXv3a,1r1k3r/pp3ppp/8/1Bpq4/QP1n4/8/P4PPP/3R1K1R b - - 0 20,c5c4 a4a7 d8c7 a7d4 d5d4 d1d4,2257,advantage long middlegame
78ySw,8/6N1/b7/4K1pP/8/5k2/8/8 b - - 0 52,f3g4 e5d4 g4f4 h5h6,2258,crushing endgame master short
7w8gG,5R2/6Q1/4p1p1/3pk3/4q2P/5rP1/5PK1/r7 b - - 0 41,e5d6 f8d8 d6c5 d8c8 c5b4 g7b7 b4a3 c8a8,2262,crushing endgame veryLong
9nRmV,8/p4k2/5qpR/3np3/1r4Q1/8/P1K2PP1/5R2 w - - 0 33,h6h7 f7g8 g4c8 g8h7 f1h1 b4h4 h1h4 f6h4,2262,advantage defensiveMove endgame veryLong
1Ms3E,k6r/p2r3p/1PN1p2b/3pP1q1/2pP3p/2P3P1/4BP2/RR4K1 b - - 1 32,h4g3 a1a7 d7a7 b6b7 a7b7 b1a1 b7a7 a1a7,2263,advancedPawn arabianMate mate mateIn4 middlegame queensideAttack sacrifice veryLong
IQL49,8/1p6/1p2k1pp/3p4/PP1K1P2/6P1/7P/8 w - - 3 39,h2h4 h6h5 a4a5 b6a5 b4a5 e6d6,2263,crushing defensiveMove endgame long pawnEndgame quietMove
NHlHn,r5k1/5pp1/1Q2p3/3p4/N3n2p/4P2P/PP1q1PP1/5RK1 w - - 3 25,b6b3 d2a5 a4c3 e4d2 b3c2 d2f1,2263,crushing endgame fork long master
hU6w5,6k1/pp3pp1/2p1p3/2Pr4/1P5R/P6Q/5PPK/4q3 b - - 7 41,e1e5 f2f4 g7g5 f4e5,2263,crushing defensiveMove endgame short
0J7tR,5rk1/2p3p1/p5qp/1p1N1n2/3P1P2/2PQ2BP/PPB3PK/4r3 b - - 0 33,e1e3 d3e3 f5e3 d5e7 g8f7 e7g6 e3c2 g6f8,2264,crushing fork middlegame sacrifice veryLong
IKSyi,8/6p1/4Qp2/P5p1/3p2k1/3b4/3K1R2/1q6 b - - 11 62,g4h5 e6h3 h5g6 h3d3 b1d3 d2d3,2264,crushing endgame long
Nq5jF,8/1pRn1kbp/3r4/P1p1p3/2P2p2/5P1P/R5P1/7K b - - 2 34,f7e7 c7b7 d6d1 h1h2 e5e4 a5a6 g7d4 h3h4 d4g1 h2h3,2264,crushing endgame quietMove veryLong
6DDTF,6k1/3r1p2/p3q1p1/1pP1p1B1/6PQ/2P2r2/PP3PK1/5R2 b - - 6 33,d7d3 f1h1 f3g3 f2g3 e6d5 g2h2,2266,advantage defensiveMove endgame long quietMove
iJ6jN,3rr1k1/1p3pp1/1bp1p1p1/5qP1/3PN3/2P2PP1/1P1B1KQ1/7R b - - 3 41,c6c5 g3g4 f5d5 e4f6,2266,crushing master middlegame short
